[0.68577, 0.65272, 0.447088, 0.314963, 0.682354, 0.454689, 0.292312, 0.565229, 0.493229, 0.490829, 0.743175, 0.473761, 0.312481, 0.34503, 0.472452, 0.678579, 0.469188, 0.495282, 0.539213, 0.311593, 0.374696, 0.651306, 0.237796, 0.647273, 0.261074, 0.571144, 0.400738, 0.308295, 0.608844, 0.369071, 0.472238, 0.451878, 0.520909, 0.662337, 0.581715, 0.593588, 0.340273, 0.524021, 0.583185, 0.50637, 0.714974, 0.680393, 0.703361, 0.326138, 0.370315, 0.739126, 0.740551, 0.605479, 0.633782, 0.505671, 2.0]
[0.530486, 0.50664, 0.362076, 0.406863, 0.464353, 0.690971, 0.363372, 0.410305, 0.48012, 0.220688, 0.444402, 0.643453, 0.424257, 0.437663, 0.316146, 0.357415, 0.624548, 0.407403, 0.38844, 0.584172, 0.658027, 0.695509, 0.383587, 0.29516, 0.348115, 0.454901, 0.716489, 0.571777, 0.566786, 0.284496, 0.384387, 0.272523, 0.348271, 0.319213, 0.603765, 0.384105, 0.546701, 0.232134, 0.478105, 0.242421, 0.420192, 0.381178, 0.26321, 0.573168, 0.418249, 0.69353, 0.218074, 0.391592, 0.302552, 0.360299, 1.0]
[0.549197, 0.49951, 0.356863, 0.396018, 0.464811, 0.689377, 0.356951, 0.418011, 0.486604, 0.228862, 0.456255, 0.633612, 0.407167, 0.432741, 0.299829, 0.361986, 0.622572, 0.425374, 0.380683, 0.597837, 0.662577, 0.708166, 0.370344, 0.300394, 0.346854, 0.445102, 0.728834, 0.555231, 0.569655, 0.273875, 0.379879, 0.259007, 0.33107, 0.314045, 0.605857, 0.374881, 0.529829, 0.238955, 0.482838, 0.237501, 0.423383, 0.374908, 0.270956, 0.581832, 0.423655, 0.682744, 0.209156, 0.392416, 0.292424, 0.356109, 1.0]
[0.701426, 0.682639, 0.506189, 0.708436, 0.687283, 0.648999, 0.419871, 0.538463, 0.446074, 0.542506, 0.777521, 0.70758, 0.333724, 0.376009, 0.611316, 0.454281, 0.633841, 0.496843, 0.366985, 0.719765, 0.537624, 0.71829, 0.67614, 0.524869, 0.733091, 0.75521, 0.619876, 0.522852, 0.555778, 0.431224, 0.423658, 0.566098, 0.448102, 0.29887, 0.7507, 0.671516, 0.645795, 0.508432, 0.722482, 0.658027, 0.655966, 0.662473, 0.444654, 0.645128, 0.692442, 0.6124, 0.546219, 0.366531, 0.277349, 0.478269, 1.0]
[0.70348, 0.44589, 0.709646, 0.435082, 0.301352, 0.26919, 0.23401, 0.362715, 0.521675, 0.595159, 0.659261, 0.422226, 0.261145, 0.478656, 0.468477, 0.302653, 0.788254, 0.396591, 0.652, 0.606118, 0.617622, 0.52689, 0.475226, 0.62497, 0.306382, 0.597096, 0.408438, 0.621182, 0.439314, 0.244673, 0.634187, 0.579546, 0.368568, 0.486083, 0.567123, 0.305928, 0.325064, 0.568863, 0.662513, 0.62549, 0.595691, 0.534821, 0.729018, 0.288802, 0.748127, 0.273435, 0.548594, 0.295808, 0.653588, 0.469814, 3.0]
[0.355401, 0.316258, 0.338277, 0.591499, 0.409993, 0.515608, 0.377022, 0.315957, 0.316919, 0.669858, 0.498225, 0.346608, 0.615056, 0.620559, 0.533694, 0.219873, 0.539562, 0.483615, 0.59003, 0.561062, 0.582117, 0.233412, 0.52746, 0.700014, 0.531614, 0.414693, 0.59963, 0.433366, 0.624793, 0.536242, 0.594728, 0.544757, 0.699435, 0.50727, 0.238107, 0.46038, 0.643936, 0.48499, 0.555965, 0.752898, 0.815112, 0.249796, 0.340472, 0.689615, 0.410701, 0.522072, 0.404794, 0.489689, 0.65089, 0.340359, 3.0]
[0.441203, 0.357051, 0.408359, 0.655485, 0.473449, 0.568769, 0.463583, 0.443167, 0.391975, 0.561723, 0.594158, 0.352884, 0.528083, 0.531172, 0.651841, 0.314644, 0.624028, 0.596004, 0.504918, 0.577653, 0.678749, 0.34856, 0.582632, 0.615727, 0.671257, 0.467293, 0.581316, 0.556, 0.572114, 0.48106, 0.625532, 0.518728, 0.645952, 0.574108, 0.379058, 0.473243, 0.672392, 0.586282, 0.578386, 0.698509, 0.737278, 0.368203, 0.365045, 0.625239, 0.437681, 0.636617, 0.356428, 0.466892, 0.558918, 0.410642, 3.0]
[0.535405, 0.509787, 0.359153, 0.408898, 0.469165, 0.693221, 0.358214, 0.409744, 0.480186, 0.222745, 0.440336, 0.644454, 0.424475, 0.435887, 0.318643, 0.358111, 0.619346, 0.405705, 0.386468, 0.582336, 0.658183, 0.699431, 0.381419, 0.291051, 0.345412, 0.457776, 0.711105, 0.569276, 0.571295, 0.281779, 0.384577, 0.276723, 0.344844, 0.32388, 0.607683, 0.384001, 0.547109, 0.236878, 0.480291, 0.23757, 0.423338, 0.378002, 0.267747, 0.573093, 0.419443, 0.691098, 0.222612, 0.38707, 0.30058, 0.355374, 1.0]
[0.680662, 0.456838, 0.698431, 0.737191, 0.532112, 0.54437, 0.426619, 0.708106, 0.640243, 0.318925, 0.574702, 0.732657, 0.641195, 0.464394, 0.604557, 0.548449, 0.620282, 0.443913, 0.541261, 0.663178, 0.635475, 0.58288, 0.339716, 0.451516, 0.730036, 0.563462, 0.700102, 0.470774, 0.292332, 0.559721, 0.425941, 0.617236, 0.365044, 0.568187, 0.695959, 0.692839, 0.733914, 0.551948, 0.743964, 0.426325, 0.717412, 0.544638, 0.685936, 0.69122, 0.734437, 0.524278, 0.677936, 0.475098, 0.37669, 0.586672, 1.0]
[0.708255, 0.704622, 0.508289, 0.710216, 0.679458, 0.675398, 0.444698, 0.540912, 0.470685, 0.546421, 0.769855, 0.689649, 0.347053, 0.385483, 0.631334, 0.468687, 0.607836, 0.508582, 0.381433, 0.724032, 0.540952, 0.715927, 0.683913, 0.541861, 0.712622, 0.733037, 0.625169, 0.543424, 0.526146, 0.463547, 0.430159, 0.576849, 0.453624, 0.307534, 0.730237, 0.684447, 0.662049, 0.514918, 0.748203, 0.682626, 0.676698, 0.674121, 0.452232, 0.654985, 0.715322, 0.635275, 0.566898, 0.374519, 0.277084, 0.500873, 1.0]
[0.604619, 0.453616, 0.530545, 0.731001, 0.412113, 0.693821, 0.634015, 0.303663, 0.585499, 0.599409, 0.36983, 0.460773, 0.565565, 0.635287, 0.637885, 0.262986, 0.733505, 0.289185, 0.49121, 0.636488, 0.264722, 0.568402, 0.51602, 0.637388, 0.270228, 0.449624, 0.583384, 0.353098, 0.426247, 0.587889, 0.264516, 0.371761, 0.596155, 0.680925, 0.621577, 0.584771, 0.782277, 0.39966, 0.660472, 0.478198, 0.66215, 0.374185, 0.353277, 0.33437, 0.53853, 0.680986, 0.499279, 0.285683, 0.26087, 0.297618, 3.0]
[0.530619, 0.672486, 0.74621, 0.472701, 0.632733, 0.525363, 0.726446, 0.69836, 0.345934, 0.23293, 0.467749, 0.48418, 0.600628, 0.297905, 0.483028, 0.719541, 0.632343, 0.491714, 0.276513, 0.679139, 0.550416, 0.617789, 0.387131, 0.596667, 0.412165, 0.5804, 0.516669, 0.418715, 0.643127, 0.49644, 0.630972, 0.692951, 0.337651, 0.590508, 0.507307, 0.710756, 0.620002, 0.329758, 0.451871, 0.662153, 0.42068, 0.281758, 0.441817, 0.385473, 0.337568, 0.360985, 0.333791, 0.353974, 0.718661, 0.479409, 2.0]
[0.53211, 0.671609, 0.747824, 0.472282, 0.632386, 0.524829, 0.725555, 0.699065, 0.345927, 0.231639, 0.467121, 0.485982, 0.600575, 0.297038, 0.482811, 0.718369, 0.632772, 0.490706, 0.276672, 0.678758, 0.551401, 0.618238, 0.386797, 0.596737, 0.4127, 0.580345, 0.516536, 0.41864, 0.6428, 0.495233, 0.63104, 0.693771, 0.337273, 0.589863, 0.506998, 0.711188, 0.6198, 0.331915, 0.453079, 0.663244, 0.421579, 0.283718, 0.442765, 0.384186, 0.337893, 0.36245, 0.335215, 0.35496, 0.718524, 0.480141, 2.0]
[0.722599, 0.747178, 0.519492, 0.714377, 0.653476, 0.723857, 0.489863, 0.546833, 0.51482, 0.546588, 0.745407, 0.653008, 0.374663, 0.412573, 0.679562, 0.490875, 0.558274, 0.529402, 0.41244, 0.690651, 0.547987, 0.720409, 0.65663, 0.585013, 0.66395, 0.681984, 0.643806, 0.597602, 0.466091, 0.529786, 0.444038, 0.610628, 0.459779, 0.321647, 0.68542, 0.718068, 0.697091, 0.530543, 0.771459, 0.734106, 0.730602, 0.687361, 0.4624, 0.687356, 0.71914, 0.672109, 0.611232, 0.394541, 0.281449, 0.563593, 1.0]
[0.538886, 0.515579, 0.3765, 0.408185, 0.450826, 0.677595, 0.356069, 0.418443, 0.469845, 0.22324, 0.454168, 0.650429, 0.43871, 0.442222, 0.309629, 0.361291, 0.624909, 0.405149, 0.39369, 0.598982, 0.665143, 0.700134, 0.389333, 0.300625, 0.360428, 0.455173, 0.723458, 0.562865, 0.568213, 0.273487, 0.398013, 0.270323, 0.362394, 0.329632, 0.59686, 0.377128, 0.553893, 0.245004, 0.485185, 0.236802, 0.412632, 0.369229, 0.275565, 0.578024, 0.413819, 0.694491, 0.227732, 0.376273, 0.289, 0.363039, 1.0]
[0.605103, 0.456727, 0.532292, 0.725973, 0.412693, 0.69599, 0.628497, 0.302182, 0.588663, 0.601802, 0.372926, 0.458777, 0.556409, 0.637305, 0.635945, 0.25959, 0.738159, 0.282161, 0.494247, 0.634799, 0.261853, 0.577167, 0.52052, 0.644798, 0.273522, 0.451609, 0.583715, 0.351744, 0.429599, 0.587013, 0.257934, 0.370381, 0.599831, 0.674438, 0.619297, 0.590708, 0.779348, 0.391861, 0.666474, 0.481652, 0.670395, 0.37772, 0.353116, 0.334604, 0.539961, 0.675799, 0.492776, 0.289343, 0.260879, 0.299149, 3.0]
[0.388174, 0.400426, 0.40268, 0.679404, 0.591266, 0.752784, 0.571533, 0.647151, 0.428646, 0.604178, 0.617844, 0.485084, 0.63042, 0.702925, 0.769829, 0.436971, 0.711335, 0.74884, 0.563452, 0.682532, 0.628625, 0.322154, 0.574772, 0.419311, 0.635752, 0.610989, 0.666925, 0.69165, 0.688457, 0.545501, 0.602514, 0.639298, 0.710549, 0.626627, 0.588635, 0.520222, 0.745606, 0.405162, 0.556935, 0.807192, 0.551306, 0.483183, 0.546037, 0.718639, 0.483843, 0.781027, 0.338234, 0.512856, 0.514306, 0.432338, 3.0]
[0.692147, 0.652253, 0.498827, 0.707175, 0.703437, 0.616535, 0.388848, 0.532395, 0.416996, 0.542454, 0.762151, 0.734403, 0.315817, 0.360484, 0.579633, 0.438245, 0.667945, 0.482615, 0.34471, 0.701357, 0.531657, 0.715911, 0.658626, 0.498764, 0.765675, 0.726184, 0.60916, 0.489771, 0.593893, 0.387551, 0.413291, 0.545067, 0.44238, 0.289888, 0.728964, 0.649694, 0.621595, 0.49675, 0.686, 0.626789, 0.621807, 0.653521, 0.436727, 0.624671, 0.662385, 0.588262, 0.51574, 0.351351, 0.273635, 0.440452, 1.0]
[0.643119, 0.432735, 0.526775, 0.764835, 0.403756, 0.687547, 0.641156, 0.325858, 0.58541, 0.582933, 0.328813, 0.492415, 0.582042, 0.67232, 0.610866, 0.265068, 0.683417, 0.293542, 0.481076, 0.655302, 0.271532, 0.577754, 0.485268, 0.626944, 0.220104, 0.48403, 0.542049, 0.367672, 0.480677, 0.621427, 0.265171, 0.38208, 0.54815, 0.630181, 0.66216, 0.545985, 0.77524, 0.437947, 0.643796, 0.508781, 0.630392, 0.372185, 0.372701, 0.296571, 0.555295, 0.63541, 0.465981, 0.341735, 0.266768, 0.297379, 3.0]
[0.53407, 0.495572, 0.361864, 0.418243, 0.47529, 0.690761, 0.37374, 0.412526, 0.483327, 0.209583, 0.446046, 0.65201, 0.434657, 0.431867, 0.310403, 0.361694, 0.625568, 0.411825, 0.381124, 0.59188, 0.652115, 0.696081, 0.382703, 0.288999, 0.338057, 0.453462, 0.71167, 0.571545, 0.577125, 0.280248, 0.381076, 0.275082, 0.348667, 0.307879, 0.600519, 0.378583, 0.535446, 0.229514, 0.475928, 0.237445, 0.419581, 0.37392, 0.261415, 0.575148, 0.42296, 0.705638, 0.205942, 0.403913, 0.309218, 0.36173, 1.0]
[0.530572, 0.672011, 0.746603, 0.473138, 0.633388, 0.524992, 0.725794, 0.697955, 0.346264, 0.232226, 0.467802, 0.484829, 0.600576, 0.297924, 0.48367, 0.719044, 0.632645, 0.491125, 0.276005, 0.679232, 0.550165, 0.617561, 0.386656, 0.596908, 0.412741, 0.580286, 0.516101, 0.419066, 0.642886, 0.496397, 0.631373, 0.692285, 0.33806, 0.590129, 0.507673, 0.711323, 0.619348, 0.330519, 0.452599, 0.66229, 0.42092, 0.282425, 0.441644, 0.385335, 0.33717, 0.361107, 0.334161, 0.35373, 0.718352, 0.478934, 2.0]
[0.53279, 0.6693, 0.743395, 0.469077, 0.634948, 0.525085, 0.723608, 0.697705, 0.345463, 0.23442, 0.471593, 0.487732, 0.597944, 0.295989, 0.479951, 0.715621, 0.636438, 0.49532, 0.274454, 0.675544, 0.549435, 0.618519, 0.387769, 0.596725, 0.411857, 0.582501, 0.519107, 0.419392, 0.644213, 0.500132, 0.631511, 0.68973, 0.334159, 0.593489, 0.509202, 0.713826, 0.615666, 0.326947, 0.450455, 0.662893, 0.417024, 0.279196, 0.441052, 0.385664, 0.335976, 0.357441, 0.330088, 0.353483, 0.715054, 0.476799, 2.0]
[0.838617, 0.442832, 0.560955, 0.569749, 0.568608, 0.441845, 0.298906, 0.584438, 0.620302, 0.354165, 0.611744, 0.795923, 0.669418, 0.412686, 0.72858, 0.673952, 0.506495, 0.615274, 0.597825, 0.806927, 0.599914, 0.397635, 0.388203, 0.44197, 0.634714, 0.680377, 0.777361, 0.509972, 0.412093, 0.709052, 0.48155, 0.723141, 0.321015, 0.622154, 0.682079, 0.701603, 0.571075, 0.64499, 0.641582, 0.411369, 0.715378, 0.651267, 0.705674, 0.729069, 0.684136, 0.579968, 0.725685, 0.465174, 0.39105, 0.553651, 1.0]
[0.690039, 0.651071, 0.436641, 0.312234, 0.685489, 0.458533, 0.294577, 0.573904, 0.492516, 0.487652, 0.733489, 0.472162, 0.322705, 0.335388, 0.463748, 0.684088, 0.476301, 0.504041, 0.544306, 0.313576, 0.36446, 0.652006, 0.237084, 0.648347, 0.269705, 0.570033, 0.404589, 0.30382, 0.601551, 0.368547, 0.477716, 0.447707, 0.526392, 0.660306, 0.576025, 0.594192, 0.332234, 0.515311, 0.57555, 0.508113, 0.707974, 0.683392, 0.712005, 0.336207, 0.370565, 0.740082, 0.748027, 0.609311, 0.633754, 0.507496, 2.0]
[0.531412, 0.513051, 0.361106, 0.400427, 0.469983, 0.688864, 0.367402, 0.407807, 0.476268, 0.219895, 0.439157, 0.641935, 0.418998, 0.439814, 0.3132, 0.361071, 0.627207, 0.409675, 0.386225, 0.58329, 0.656959, 0.698119, 0.381914, 0.290603, 0.344412, 0.450277, 0.720653, 0.573037, 0.565681, 0.283107, 0.38192, 0.271387, 0.346489, 0.320253, 0.60506, 0.387011, 0.551616, 0.238939, 0.475258, 0.249025, 0.424256, 0.375816, 0.262638, 0.579202, 0.422485, 0.699672, 0.216376, 0.392726, 0.298582, 0.359799, 1.0]
[0.7499, 0.487957, 0.646508, 0.64358, 0.561571, 0.613259, 0.448485, 0.607195, 0.566219, 0.368129, 0.620092, 0.728793, 0.555348, 0.560895, 0.608123, 0.600146, 0.520585, 0.549207, 0.547697, 0.718743, 0.685719, 0.476929, 0.357162, 0.521734, 0.744872, 0.624287, 0.646564, 0.489317, 0.312954, 0.639066, 0.471026, 0.686061, 0.39415, 0.563687, 0.742311, 0.733412, 0.689923, 0.573148, 0.758697, 0.512383, 0.649228, 0.647712, 0.6309, 0.74642, 0.744635, 0.60427, 0.717157, 0.591236, 0.44907, 0.681544, 1.0]
[0.739491, 0.454628, 0.727303, 0.426329, 0.329243, 0.26332, 0.241955, 0.352496, 0.540763, 0.630153, 0.663615, 0.420994, 0.266967, 0.486796, 0.481688, 0.326079, 0.800856, 0.411268, 0.646375, 0.577034, 0.612492, 0.521512, 0.470193, 0.604486, 0.318082, 0.593749, 0.438119, 0.598462, 0.427919, 0.239831, 0.654918, 0.612235, 0.358358, 0.495772, 0.574531, 0.334367, 0.29787, 0.572173, 0.682611, 0.630786, 0.572867, 0.529529, 0.719621, 0.295708, 0.733502, 0.290792, 0.565369, 0.291971, 0.645019, 0.459508, 3.0]
[0.689131, 0.653154, 0.435865, 0.31375, 0.687049, 0.460191, 0.290675, 0.570402, 0.497224, 0.488446, 0.734396, 0.472661, 0.321641, 0.33424, 0.46577, 0.687339, 0.477969, 0.505169, 0.547271, 0.312823, 0.366959, 0.653688, 0.240751, 0.647453, 0.267551, 0.566926, 0.403503, 0.303717, 0.602898, 0.369507, 0.479106, 0.44375, 0.52421, 0.661099, 0.577972, 0.593777, 0.332846, 0.5202, 0.577796, 0.507428, 0.707557, 0.683032, 0.710539, 0.332871, 0.372211, 0.739178, 0.749067, 0.608667, 0.630501, 0.507909, 2.0]
[0.726508, 0.444439, 0.726667, 0.429788, 0.316272, 0.27778, 0.235649, 0.341332, 0.539429, 0.615535, 0.658495, 0.429919, 0.267169, 0.495274, 0.485188, 0.319396, 0.788804, 0.401174, 0.66023, 0.588088, 0.611764, 0.507635, 0.462331, 0.621377, 0.325117, 0.595362, 0.422976, 0.612648, 0.423546, 0.248691, 0.643515, 0.596509, 0.347985, 0.487394, 0.587217, 0.322402, 0.309277, 0.557556, 0.668546, 0.622147, 0.588562, 0.526158, 0.700865, 0.287645, 0.738397, 0.274697, 0.570939, 0.302941, 0.639131, 0.463781, 3.0]
[0.725881, 0.445818, 0.728227, 0.434108, 0.312306, 0.276713, 0.232202, 0.345535, 0.539776, 0.618371, 0.658915, 0.431359, 0.269649, 0.495765, 0.489975, 0.321946, 0.78309, 0.402369, 0.657785, 0.585607, 0.617119, 0.512747, 0.463313, 0.617945, 0.323164, 0.595601, 0.426171, 0.615668, 0.428864, 0.253328, 0.639245, 0.597049, 0.349448, 0.480259, 0.58626, 0.32074, 0.306429, 0.56342, 0.666605, 0.6204, 0.585507, 0.528987, 0.707281, 0.288387, 0.741286, 0.275964, 0.569948, 0.302331, 0.635869, 0.465029, 3.0]
[0.701051, 0.682034, 0.506149, 0.704453, 0.683172, 0.647795, 0.424648, 0.535256, 0.449777, 0.538321, 0.769958, 0.709911, 0.32862, 0.372333, 0.612618, 0.449299, 0.63444, 0.499031, 0.369031, 0.72244, 0.539203, 0.717474, 0.673998, 0.523795, 0.733947, 0.756782, 0.614116, 0.527078, 0.549718, 0.429837, 0.423174, 0.570357, 0.443458, 0.293513, 0.749386, 0.66501, 0.639424, 0.511174, 0.722604, 0.65826, 0.659538, 0.660989, 0.446722, 0.637081, 0.688953, 0.617276, 0.541899, 0.360544, 0.272203, 0.47551, 1.0]
[0.528474, 0.504422, 0.360882, 0.403386, 0.467208, 0.689628, 0.363306, 0.411408, 0.481749, 0.218919, 0.442627, 0.644292, 0.423851, 0.434817, 0.317432, 0.356315, 0.622685, 0.40392, 0.390446, 0.582877, 0.659828, 0.696168, 0.382389, 0.292842, 0.348301, 0.456722, 0.716261, 0.570542, 0.565708, 0.283596, 0.386535, 0.270306, 0.346541, 0.320199, 0.602887, 0.386043, 0.548835, 0.230971, 0.477875, 0.240331, 0.423389, 0.380573, 0.266209, 0.574448, 0.420566, 0.694962, 0.219518, 0.388357, 0.300387, 0.362579, 1.0]
[0.691061, 0.654, 0.436545, 0.310969, 0.686398, 0.460088, 0.291304, 0.574339, 0.496445, 0.491233, 0.736847, 0.472232, 0.323258, 0.335877, 0.463664, 0.686952, 0.475739, 0.503652, 0.546629, 0.31285, 0.364492, 0.654416, 0.236772, 0.647885, 0.270444, 0.570707, 0.400411, 0.307766, 0.604749, 0.366366, 0.477857, 0.443745, 0.523792, 0.659345, 0.574753, 0.594199, 0.329287, 0.517668, 0.576402, 0.509053, 0.710851, 0.682157, 0.711058, 0.335135, 0.370392, 0.739161, 0.74607, 0.606795, 0.633695, 0.506313, 2.0]
[0.384425, 0.359531, 0.353922, 0.557909, 0.541487, 0.623485, 0.530765, 0.523266, 0.478246, 0.499967, 0.586112, 0.345574, 0.437735, 0.449199, 0.649456, 0.387353, 0.6407, 0.571378, 0.514009, 0.491914, 0.619227, 0.304868, 0.641891, 0.589586, 0.649937, 0.438338, 0.667632, 0.516947, 0.653812, 0.395342, 0.71747, 0.494378, 0.574703, 0.493413, 0.280115, 0.538936, 0.577935, 0.466735, 0.486526, 0.825002, 0.715884, 0.308052, 0.382933, 0.553483, 0.402366, 0.59743, 0.457224, 0.483205, 0.631522, 0.357627, 3.0]
[0.722159, 0.464819, 0.727937, 0.410199, 0.315194, 0.291886, 0.241908, 0.350899, 0.520553, 0.63661, 0.677456, 0.433362, 0.283062, 0.515527, 0.484858, 0.341907, 0.785868, 0.391246, 0.64259, 0.579001, 0.633991, 0.4925, 0.454462, 0.635177, 0.341766, 0.578545, 0.407543, 0.600205, 0.418937, 0.240521, 0.65899, 0.595948, 0.352702, 0.47136, 0.573074, 0.33011, 0.302335, 0.580686, 0.648452, 0.624355, 0.609485, 0.516815, 0.683837, 0.29379, 0.755864, 0.261628, 0.571359, 0.279014, 0.628362, 0.461743, 3.0]
